,x,y,t0,t1,t2
69,36.258064516129025,8.831168831168837,53.51760450885988,1.049350893083439,8.15507082327635
70,36.77419354838709,15.71428571428572,51.28748649970818,1.2487493049498666,7.364280366166234
71,36.258064516129025,21.558441558441565,44.91980452871909,1.4854991025038247,6.20850080411099
72,37.03225806451613,26.88311688311689,38.57626898824509,16.26097375049435,4.929166072682075
73,36.77419354838709,31.428571428571438,32.68636610317718,34.53091051668436,3.1880809059474084
74,54.58064516129032,31.428571428571438,5.933402771640697,16.07438476409191,4.274366064187258
75,54.83870967741936,25.844155844155857,7.106434399417443,15.113024784201068,4.38679912471182
76,54.96774193548387,17.922077922077932,8.458675059461068,13.601552704970812,25.598848508927702
77,53.03225806451613,12.077922077922084,8.950096159902094,13.241638909653364,46.155481883063416
78,53.677419354838705,5.454545454545459,8.800231830273004,0.569767640494437,48.58155480989552
79,56.903225806451616,45.32467532467534,34.21579228208955,34.83549437482993,53.8706454942803
80,54.70967741935485,52.987012987012996,9.048841167282214,20.939444059279868,54.92659232444907
81,55.61290322580645,56.49350649350651,9.054171699738419,100.0,56.7578557621364
82,55.741935483870975,65.1948051948052,0.32922115974147925,15.361887314581203,58.80317850457128
83,55.61290322580645,70.12987012987014,0.7192999820799492,25.771455431971443,59.540456883534176
84,56.516129032258064,74.67532467532469,8.564209752957296,31.5388494416765,60.54998670820929
85,63.61290322580645,74.15584415584416,0.33021873702153937,34.73992154239091,16.424600947227834
86,72.12903225806451,74.28571428571429,0.0859986453257838,58.95506607299973,17.590981918101818
87,77.54838709677419,75.1948051948052,2.8723418898533155,100.0,0.3178622303397425
88,84.64516129032258,76.23376623376625,0.4244629467055499,100.0,4.461580592622518
89,89.54838709677419,76.36363636363637,0.03471760346067108,22.73100700212391,4.2180566482046755
90,91.35483870967742,69.0909090909091,2.6958617778555007,53.20266993132577,1.7716055001393298
91,91.2258064516129,65.1948051948052,2.878335941784368,65.7702624635576,1.843550282575566
92,90.70967741935483,59.74025974025975,20.994775948599827,74.51381686963272,1.927754036621836
93,90.96774193548387,54.545454545454554,0.15085295902586937,64.67738165127471,57.29439255122302
94,91.35483870967742,47.53246753246754,6.112876650656876,5.109734812531123,54.584368969586905
95,90.19354838709677,42.85714285714287,6.592640913259521,100.0,53.64934648797296
96,83.74193548387098,45.974025974025984,5.867053842943196,100.0,60.793018112197224
97,78.45161290322581,45.584415584415595,3.1120694518565624,100.0,63.74287455292287
98,69.93548387096774,45.974025974025984,3.1333592837234963,13.29747033044901,63.89642197984211
99,64.0,45.71428571428573,37.30554064872437,16.47594765127574,60.55135598222206
100,47.483870967741936,45.194805194805205,9.03787855405236,29.3129888169697,4.110620590827898
101,41.677419354838705,45.06493506493508,9.009289830880375,26.235783507609543,4.329394476586173
102,32.38709677419355,44.155844155844164,11.358029032381591,0.5478190067640665,1.284263349465043
103,27.35483870967742,44.415584415584426,9.959838482945681,0.44976890621097754,0.7676734763913883
104,16.387096774193548,44.805194805194816,31.875741304781027,0.30642064014506615,3.1881142038087673
105,8.129032258064516,45.06493506493508,32.855645449272096,17.23376671366131,3.2291919545776993
106,2.967741935483872,43.63636363636365,31.569320157199872,17.203705228586717,5.11198116356945
107,4.774193548387096,33.50649350649352,1.9245865734129886,0.5757593600956757,2.9145888496277936
108,12.774193548387096,33.376623376623385,32.49159022320533,25.87369276401088,0.2670664392107014
109,34.45161290322581,36.88311688311689,9.0152843835794,30.682130839804337,0.7455074823664788
110,44.77419354838709,33.766233766233775,36.55086602797396,16.53246377105869,1.2908152228852035
111,62.83870967741936,31.818181818181827,6.563044700437149,13.278948881395356,53.72538734209934
112,70.96774193548387,31.428571428571438,7.123250985467714,100.0,63.611256714569265
113,77.29032258064517,32.07792207792209,0.285985202972275,100.0,63.4982669375659
114,84.51612903225806,31.948051948051962,0.27182932264384235,100.0,54.8462715245243
115,91.61290322580645,32.33766233766235,0.2610379361069371,100.0,43.54858804838958
116,60.903225806451616,54.67532467532468,8.979253298673484,21.80859673354304,60.059044243456526
117,59.87096774193549,51.16883116883118,31.89108953581995,29.791176925504974,58.595423699913646
118,49.677419354838705,57.402597402597415,0.3304092277734273,100.0,52.391053303422886
119,50.45161290322581,49.610389610389625,9.053827799232483,24.82248534235828,49.479531298228515
120,48.12903225806451,67.66233766233766,1.030481424787087,16.516857560482883,54.65132446485101
121,42.322580645161295,68.31168831168831,1.0441635223614572,15.099809182779659,3.221934432742206
122,36.77419354838709,67.7922077922078,1.122163633125348,100.0,3.2421567852574027
123,30.451612903225804,67.7922077922078,29.282115886561947,100.0,0.35673870455778844
124,26.580645161290324,67.53246753246754,30.422388585776428,100.0,0.34302898727829995
125,20.774193548387093,66.75324675324676,31.802995898896963,100.0,0.3275097608736377
126,17.290322580645164,72.20779220779221,0.12993216649612874,3.0265435492788795,0.024548448023714142
127,38.322580645161295,73.50649350649351,1.0673738633018595,0.25766660147711024,3.2379405290042786
128,48.7741935483871,77.14285714285715,0.010273522437049036,29.557179715682032,57.19404269062142
129,42.96774193548387,77.40259740259741,0.014843613856137867,0.37129358467715023,0.593422376759682
130,35.87096774193549,77.66233766233768,0.14611963932924937,2.1074649169779183,3.23987258515021
131,30.322580645161292,77.53246753246754,10.755223086634293,1.9859657383416338,0.05798657050334875
132,23.2258064516129,77.27272727272728,11.857092339023218,0.031218432826163132,0.09070580154651957
133,17.419354838709676,77.40259740259741,0.12243099811740538,0.02465155137369665,0.07978897742001075
134,8.0,76.8831168831169,0.35998806714244247,0.0034586279448796157,0.0009026376220356303
135,2.4516129032258043,76.8831168831169,0.826838874820892,0.003911759484158191,0.019333922333671087
136,2.70967741935484,73.11688311688313,0.8452134325420222,0.29163123478791037,0.005973854896893605
137,2.838709677419356,67.53246753246754,0.9069859475879725,11.27206059627426,1.9336508519435935
138,3.096774193548388,59.0909090909091,32.31027117094312,11.38662250343158,0.05426032518101182
139,2.3225806451612883,52.72727272727274,31.91864607214713,2.0165042719239943,0.3313410973632521
140,3.096774193548388,27.402597402597415,100.0,27.007515756124285,0.37790371703238007
141,2.70967741935484,22.207792207792217,100.0,1.8785260280739318,0.07126531355825765
142,50.322580645161295,22.727272727272734,7.436359460006846,15.664988585768738,27.32951544824892
143,49.80645161290323,13.896103896103904,8.822046867037686,14.483680875862365,45.19087337877527
144,58.83870967741936,21.558441558441565,8.06332323405211,12.78373063495842,4.383801053454922
145,96.7741935483871,24.935064935064943,0.4667068790895646,100.0,2.234687753298406
146,94.96774193548387,42.72727272727274,6.818610629254486,5.156569989698021,48.04359987816711
147,73.16129032258064,42.85714285714287,3.11239161305748,100.0,64.55603725937623
148,61.03225806451613,43.376623376623385,37.55801381998903,16.53588555972327,57.308481053697
149,49.29032258064517,42.33766233766235,31.968286707880978,33.15227543587477,4.120874185225397
150,24.387096774193548,52.33766233766235,29.53822194828694,17.66944244624169,0.09721832618576655
151,26.06451612903226,56.623376623376636,29.45254613110942,17.965258121429148,0.3315148702823956
152,18.322580645161292,51.55844155844157,31.678712816962182,17.678324269925646,0.7669067540568626
153,18.06451612903226,56.623376623376636,31.992011098052874,17.98517191808573,1.2823438906244902
154,18.451612903225804,62.72727272727274,32.12383882233803,100.0,0.33190860981239706
155,61.03225806451613,67.40259740259741,0.3363013392737236,25.42029716391071,6.984325054896335
156,61.677419354838705,58.831168831168846,9.041314372730808,100.0,61.13580761263584
157,61.677419354838705,64.54545454545455,0.33998345938620994,18.16370164100873,6.969520716055007
158,70.96774193548387,73.11688311688313,0.08599404020545287,54.32062440499685,17.521026849076566
159,75.48387096774194,72.20779220779221,2.8232620966985364,64.80949901712133,42.46301599404479
160,85.41935483870968,73.76623376623377,0.15097589639953382,20.952567758393414,4.908970141739171
